restaurant_id,restaurant_name,city,cuisine
wTTNXThF1RQ3Lu5FnujmOA,Banter Beer & Wine,Cleveland,Other
uSRgegdEFHHasT5BbRkcFA,A Bar and Kitchen,Cleveland,Other
aAVydRJ23okd1AHi2AS4Mw,Cleveland Corned Beef,Cleveland,Delis
dt09TJuvnZR6dRd30CKNaA,Marco's Pizza,Cleveland,Pizza
X2WmQQFWLloDLXkoyqHKnA,Kelly's Cajun Grill,Cleveland,Other
4t6z1AT8qBfwaBm13d1GMA,PJ McIntyres Irish Pub,Cleveland,Other
CIUI73p0D9TSCUvNznn_Eg,Bruegger's Bagels,Cleveland,Sandwiches
VkwdilFrlPc2-dwfRVFiiA,Apple Cart,Cleveland,Other
-jehSax3LB7Jm4fzaWtegg,Mr. Hero,Cleveland,Delis
Tm2dKN_-DCdZfF2xMWrX7w,Siam Cafe,Cleveland,Seafood
bMSiHjs2fbKbBNPyuTwhHA,Coastal Taco,Cleveland,Mexican
UVaoufxuDXcXDvovuIIxyQ,Marjees Bar & Grill,Cleveland,Burgers
lFmodN3eYipeWBmE9fwzxw,Lancers On 21,Cleveland,Seafood
0Wp67zZWeVm8BfLZkW72_w,Colonial Eatery,Cleveland,Middle Eastern
R7vTAK0m4NVc7OKtPg_G8w,Mena Produce,Cleveland,Other
zo9fKM_Sty6qGztXKoMPmQ,Dave's Cosmic Subs,Cleveland,Sandwiches
F9JDMhOEDsE0PnutWhGqAQ,Pizza Hut,Cleveland,Pizza
26CMx5t6_h5PWT4gcae4zw,Beviamo Cafe,Cleveland,Middle Eastern
pW2j5fhlmuTrQ1egkKKLlg,La Bodega Asiatown,Cleveland,Sandwiches
GcOSwe8tNvWfRH-gp2UQYQ,Starbucks,Cleveland,Other
wgXwKEK9MeJruxx7-w178Q,Freeway Lanes of Parma,Cleveland,Pizza
PnVMicrAi6iYRO1_duaueQ,The Spotted Dog,Cleveland,Sandwiches
mYeUwj1BlhJTaHd1Uo6PUA,Kimo's Sushi Shop,Cleveland,Other
dS5eIQUN4uSrzRtSfcmWvw,La Borincana Foods,Cleveland,Other
0xUKfmnzPSl8HQz-K_-0Ew,Phoenix Coffee,Cleveland,Other
E60s6EXdPhet5FKJfA_YVQ,New Heights Grill,Cleveland,Other
Y8L-n2BUbCr31by8eYBazg,Banya Tamazonka,Cleveland,Other
oTTBpDELlpgMah1o0OIbvA,Broadway Pizza Spaghetti & Sandwich,Cleveland,Pizza
Z2CpAUYX5rsJW4LlYsOAdA,Mitchell's Fine Chocolates,Cleveland,Other
agrbtuIv3ZfHWlAqRDsqdw,Shadi Produce,Cleveland,Other
I5YF1kl3LCVM6nDeP8rUzQ,Papa Nick's Pizza & Pasta,Cleveland,Pizza
D3MfMrIoNV4_aXPj0bi1BQ,Lopez SouthWest Kitchen & Tequila Saloon,Cleveland Heights,Mexican
skxLYzZxZhJ5MO-Sg9uXqg,Giant Eagle,Cleveland,Other
_rFhH-eSg6heHC9m0t-cBg,Characters Sports Bar and Grill,Cleveland,Burgers
MgwhgGo313gLxZ_eM9izCg,Lilly Handmade Chocolates,Cleveland,Other
QG37umIGrDFzkdmBqFLAYQ,Steve's Diner,Cleveland,Diners
ccoflrCjKB_D06Cc3vC6Ng,Winking Lizard Tavern,Cleveland Heights,Other
qmm3eoSgi_tCZx9h-zSOFg,Don Tequila Mexican Restaurant,Cleveland,Mexican
SzcCJJmreMlWCsNjupdVAA,L'Albatros,Cleveland,French
trRoGNmBW26V43ApaKqPmw,East Coast Original Frozen Custard,Cleveland,Other
4GkiahNmE3G3-RFn3xrAYg,Carnegie Kitchen & Dining,Cleveland,Other
FdbCq4kPInhZlJKEYL5P8Q,Heinen's Grocery Store,Cleveland,Other
91diBNaSiwHr6tUXXJee-Q,Anthonys of Little Italy,Cleveland,Italian
FutUAQPBfCeTmqytfDW1pA,Chipotle Mexican Grill,Cleveland,Fast Food
huYgyzdbIwj2JF3U4fGT6w,W XYZ Bar,Cleveland,Other
awG2dPuE8W9-ejhB2jP8FA,Dunkin' Donuts,Cleveland,Other
6TMNUvxPfU6HnNMVa_Fv4Q,Accent Restaurant,Cleveland,Japanese
ue7tVbfE3cRt14LELax2nw,La Fiesta,Cleveland,Mexican
Ye7m47NmlX-r6dyCU1ix0A,Pure & Supreme Cuisine,Cleveland,Vegan
rHX9R1blojU6xK7XhSCSsw,Jinna's Hookah Café,Cleveland,Other
E_tvJL3lfmCTWAcq2js8Kw,A Touch of Italy,Cleveland,Pizza
38Q56Fgl0OF1iLqq_Wwivg,Manna Food Truck,Cleveland,Other
1zKjojtmAHuVOHhtGVxC2Q,Jukebox,Cleveland,Other
jPrN8a-JW-wA52NPwE0VoQ,Famous Gyro George,Cleveland,Greek
TaEASKZil0TT7CAzyqFUgw,Margaritaville - Cleveland,Cleveland,Other
kS_xANADJil_EGX6gmMa5A,China City,Cleveland,Chinese
w4a6TuFWArSc29dB51rPNA,Bar Cento,Cleveland,Pizza
Zn3GV2xa9a-8bHjUM-2sow,Pizza Hut,Cleveland,Italian
XgUlUmrktr2Um2gczYeYpg,Garden Cafe,Cleveland,Chinese
KHdYW6Wl4wWXW60by60P0A,Rebol,Cleveland,Other
VDHN8ahFFBX8cC7wSZoUIQ,Pierogi Palace,Cleveland,Other
zGWTylnfPBV3nuNhRyFpOw,Seven Seas Seafood,Cleveland,Other
VHchdLl_QVtStqx13vENbA,Moe's Southwest Grill,Cleveland,Mexican
epAifIGqwj5oFp5MV8kgiQ,Mia Bella Restaurant,Cleveland,Italian
fg2nRepS0cS3xNfWYG7stA,New World Restaurant,Cleveland,Other
ACfokx9YuO74JJgQnXXljg,Oasis,Cleveland,Other
lK-wuiq8b1TuU7bfbQZgsg,Hingetown,Cleveland,Other
JtRKB_HJgpIHSduMSyyIkw,Ninh Kieu Vietnamese Restaurant,Cleveland,Vietnamese
WngnIN7vi2KYo4doqK51zA,Joe Maxx Coffee,Cleveland,Delis
9mI2BHTu0at_JA3RA_AEeg,The Treehouse,Cleveland,Other
hDd53j4_rrnNk9IQlCoJqA,Giant Eagle,Cleveland,Other
imyKBHJGFixHJ2bh400b7Q,Geppetto's Pizza & Ribs,Cleveland,Pizza
NMtxUApc4-puhWVtZWcU8g,4th Street Bar & Grill,Cleveland,Other
ORcU4wTBkpihqcbuFuDAQA,Panini's,Cleveland,Sandwiches
2muD3YfbRQolf6M5p3jlnA,Zagrab Quality Meats,Cleveland,Other
0ZZIqTdEb7yUa13QZLKuGQ,21 Lounge & Kitchen,Cleveland,Other
6MlO4sGzERjA8kq5rySspQ,Chicago's Home of Chicken & Waffles,Cleveland,Other
w8_gMZb2TyfkzslI4XMOew,Off The GRIDdle,Cleveland,Other
mGb55Zvkb3D8yooZpRkz3w,Georgio's Oven Fresh Pizza,Cleveland,Pizza
jAhWofys8yG3ueMoXO00wg,A.J. Rocco's,Cleveland,Other
GB8qlM45USlFJ6bGoO8Bpg,Get Go,Cleveland,Other
GtxwFRoQTitTa6u3oVgS0g,JuiceUp,Cleveland,Other
C7dj06ZUM-5P-_DMLckcVA,Lion's Pub,Cleveland,Vegan
J1RDyyPxhioqm8c_fi4P4Q,Lola,Cleveland,Other
A7i_H252XydtrK7BUTvoog,Stonetown,Cleveland,Seafood
6oOIpBNo0h3hrtx8aFCv6g,Rally's Hamburgers,Cleveland,Burgers
OwXMxqxIy4YoprAjnoUoiA,B & M Bar-B-Que Shaw,Cleveland,Barbeque
yLnpDARXjqc1Iaom-Pcf7g,McDonald's,Cleveland,Fast Food
MjLRxNBuFR9DvA2XzQAXIA,Danny's Deli,Cleveland,Delis
IvkBPG8qtSx56P0Z9xmijg,Grotto Wine Bar,Cleveland,Italian
Gf1W5_Gcu_yn4sF28JkVXA,Jimmy John's,Cleveland,Delis
IV91JX6cxGw3SvOi5YoKBw,JB Grill,Cleveland,Other
FKcj1DmDWsRO4aOQ6i_nWw,McDonalds,Cleveland,Burgers
y3FiZeYWQ9umQpmbhKqFOA,Café Bon Appétit,Cleveland Heights,Mediterranean
x0yfZo7V6WDEE6voAKpC1w,Georgio Oven Fresh Pizza,Cleveland,Pizza
nkubaPIxnt6ZYhjKsAe3yg,Lotus Thai House,Cleveland Heights,Thai
Lh-JAmxrTPmFoeBkRNXrZA,Nick's Sports Corner,Cleveland,Other
TywR-VhheOAi0kGlKwclpg,Starbucks,Cleveland,Other
qbDaSyxDfUZNheucJym2Pg,Golden Dragon,Cleveland,Seafood
ws247aEo3PAqR9FfxyIvNA,Six Shooter Coffee,Cleveland,Other
p6Rf2hsyF1eYVJk9ag3W2A,Mason's Creamery,Cleveland,Other
VioxDaPzDzK_Yfahw0axlQ,Crazy Horse,Cleveland,Other
6oGY1ZfA7-FKKk6murM-_Q,Walgreens,Cleveland,Other
RfZjZ1SPN69s7xhlP_QeMQ,Fred's Breads and More,Cleveland,Other
eJj9eDmM0dz7fZ04FI0aIg,Pizza Hut,Cleveland,Pizza
y_pR7Ak2VqRVNttn1b6jcQ,Starbucks,Cleveland,Other
gukI5ICBC7c5hPETr_F7oA,Vino Volo,Cleveland,Other
LvnOhs9Udhyp5adF7Cq98g,Sushi 86,Cleveland,Other
m5t6Ork5uMHRvIlCmP6ULQ,China Chef,Cleveland,Chinese
4xnurYLQHpLgsVcWB2fEkA,Panini's,Cleveland,Sandwiches
m3DVIvPsuLuA9OMSgWNLcQ,Bloom Bakery at Public Square,Cleveland,Sandwiches
f0O3dXG2t3QUFw8ogNRVjA,Wendy's,Cleveland,Fast Food
atjtuvR00Gkhi11BgrVs1Q,Sportsman Restaurant,Cleveland,Delis
KsYAGLP4yC7FbfixaeCHsA,My Friends Deli & Restaurant,Cleveland,Diners
XBsZoWiUJLi26FtAD6wWDw,Mama Joyce's,Cleveland,Other
63lBTe-rgqR_LcAOh_xuPQ,Primo Vino,Cleveland,Italian
ZNB91myFoOYgyXoG5LQeGQ,Alfonso's Restaurante & Catering,Cleveland,Pizza
jrrozZmlFKp5KaVTD1fq3g,Victorio's Family Restaurant,Cleveland,Other
RPpHS-I4Xf-IbQWb-iSDvA,Beckham's B&M Bar-B-Que,Cleveland,Other
_8Os_hsIMqO7njlJChHdvA,Marie's Restaurant,Cleveland,Other
vmOnhwEiqBOCaTegD_cUDg,The Garage Bar,Cleveland,Burgers
yqIVlkpQF_IdhVk1yTiIjw,Chipotle Mexican Grill,Cleveland,Fast Food
L-Yo6f0evdy6v3a9-biwkw,The Cadillac Ranch,Cleveland,Other
Q9FlD64hm1OT5GF1tAsbPw,Arthur Treacher's Fish & Chips,Cleveland,Other
oxeW1tSB-e_oIzCQZtqyTw,Noodlecat,Cleveland,Japanese
ZzGaVbyam1AhZFW928-95A,Taco Bell,Cleveland,Fast Food
viCWNmpnYWCdWpHOHGjerQ,One Walnut,Cleveland,Other
xFl6krZlEO5vrX5LzsCsGQ,Waterloo Brew,Cleveland,Sandwiches
IWDA6Tp8aFIaIqJJnZF0oA,Pizza Hut,Cleveland,Italian
8U6EmwNaeTnhKbhBgIZPGQ,Twist,Cleveland,Other
0Sx2QBsMFe35HhwlvrwARQ,Classic Seafood Market,Cleveland,Other
9k8cUeIuVDHhDJVw7bSgwg,Zoup!,Cleveland,Sandwiches
_KD8Fua-jFlEXHCwVTY-cQ,The Standard,Cleveland,Other
Jd9L7pNhC982XeCNbPncXg,Saucy Brew Works,Cleveland,Pizza
7mAaMNDdTTNDIj8utXMZIQ,Chocolate Emporium Candy Company,Cleveland,Other
G0F3kmnES1i8a9Vp78ct7w,New Jackie Chen's Chinese Restaurant,Cleveland,Chinese
AI7sIJMnSYVX8aLxdPVyNA,East Coast Original Frozen Custard,Cleveland,Other
hc_x57UHPd3752vQj-2Oxg,Georgio's Oven Fresh Pizza,Cleveland,Sandwiches
m6O4gOfTtqJKmz0Ev2-PCg,Doc And Lennies,Cleveland,Diners
VeEswq0hjUZ9zaFF7GtpEg,Lemonberry Frozen Yogurt,Cleveland,Other
cE1-64tA-mmGYx7y2FMJNQ,Hookah Vapor,Cleveland,Other
0kyVqnMoflj3DLDecGK89Q,Taco Bell,Cleveland,Fast Food
jRAUH6Ypc_2rX_nh3NMqcQ,Otani Japanese Restaurant,Cleveland,Japanese
-lJtyCOTVInWusU9YF120A,Joey's Bistro Bar,Cleveland Heights,Italian
g5zVkPRW2umfpCuDkan7tQ,The Fairmount,Cleveland Heights,Other
SkxDv7IpQWu8xvIPK92PuA,Little Caesars Pizza,Cleveland,Pizza
se2a2QaJi8Yx_KjE1r-_sQ,Eat'n Park Restaurant,Cleveland,Other
lTFauUhnfk4pPhOMGDiEgg,Barroco express,Cleveland,Other
B2yz5yAviP9sj8p1G6xi1g,C'estlavie,Cleveland,Other
YNUzS_mEKaEAKGyUqjqZtw,B and G Tavern,Cleveland,Other
MJXN25eWW0U4E5aVUlAFCw,Ming Moon,Cleveland,Chinese
dhuHrRgF7ULuBhV5sCEiGA,Baskin-Robbins,Cleveland,Other
AbPQf-X7awuPFDULiJ43bg,Superior Pho,Cleveland,Vietnamese
HeXqhdzNR2mn-Ez4PyWcTA,Jack Frost Donuts,Cleveland,Other
11JpKLTgSGMlkK_HmQsjaQ,S & R Farm Market,Cleveland,Other
B2lr7sQv1NDujuD37tTBNw,Antonio's Pizza,Cleveland,Pizza
rj5TMsJ3Hq5QUm9RzJYKcQ,Bounce Nightclub Hinge Lounge,Cleveland,Other
__rNL7RODe1D85sWuU-FKg,The Katz Club Diner,Cleveland Heights,Diners
73LHo5-eeflau1JQ5SxlAg,Cork & Beans,Cleveland,Other
hlhXDG5GfUUWLduFbbAXzg,Rascal House,Cleveland,Sandwiches
4TFm4xk1y3lSeInw0r0ALA,Papa John's Pizza,Cleveland,Pizza
xfCgxY_SQfzxFsQjNiLJEQ,Mitchell's Homemade Ice Cream - Cleveland,Cleveland,Other
Q2fR4XDZPScez4b-Ttk5vA,Janelle's Restaurant,Cleveland,Other
4tc3kLlLuiolIP4jJslYYw,Deon's Restaurant,Cleveland,Fast Food
akjewrvAc_LwLqbZ-kqQ5Q,Cafe 1845,Cleveland,Other
_9ivE0h8DdfEWqdSL8JU6g,Muldoon's Saloon & Eatery,Cleveland,Other
6OhgauonbNtqLRpXXn_nJA,Master Wok,Cleveland,Chinese
ORM-8CMtxLsbhyJIvxfjYg,Wrapz Pita Bar,Cleveland,Mediterranean
qtJEVrDf2jpfqvqqBozBCw,Starbucks,Cleveland,Other
PcjyQa3TEFCKe5_K6iClAw,Circle K,Cleveland,Other
Ged33xMUz2TpAgzxycGfVw,El Rinconcito Chapin,Cleveland,Other
bbl8fr69OHrzbOFLeJ3kSw,Kabab-G,Cleveland,Middle Eastern
LdRQcqRPZXCceiMUG_uvoA,Starbucks,Cleveland,Other
xBgQ4T6mhS5VsmK9u6mBcg,Fire,Cleveland,Other
mZ8ZBfxKvNCIEHoBfak8MQ,Bruegger's Bagels,Cleveland Hghts.,Sandwiches
bLWSca4rqXmgidT0bW3Oeg,Discount Drug Mart,Cleveland,Other
kcCncG6-pomVVc7r27HYWA,Cafe Sausalito,Cleveland,Seafood
3dMAswAQk0ehFvuE8V8RDA,Istanbul Grill,Cleveland,Vegetarian
ghNYyKxJsyvOBDFIh8YDDQ,Corky & Lenny's Express,Cleveland,Delis
7M_wmSKg-qljRdwafdPKpg,Umami Moto,Cleveland,Thai
bbnpPdoRymorHJLY2owBiQ,The Market Cafe and Wine Bar,Cleveland,Other
z7h3_K5lg3RnYieq04C0Vg,McDonald's,Cleveland,Fast Food
2tfMXjOotr1r168mVttUmQ,Local West,Cleveland,Sandwiches
ioY2LiBWlkBxhfnJ3gbGLQ,B.A. Sweetie Candy Co,Cleveland,Other
3_STYcEwVsieJPo0GWjxLw,King Fong,Cleveland,Chinese
kVEjTbR6rJgfTnq_h7kLPA,Erie Island Coffee Company,Cleveland,Other
RWRFp_gkDIBjYfJ3K_HiAw,5th Street Arcades,Cleveland,Other
WmuIohX-7n6Ep9mnB83nCg,Happy's Pizza,Cleveland,Pizza
COszO5BlwqjRbZ_IUqExZg,Little Caesars,Cleveland,Pizza
24t7-XcaR6yJi_20CPoB2Q,Sweetie Fry,Cleveland Heights,Fast Food
p8JB_gaDUuJFwypSZOSYMg,Hoggy's Restaurant,Cleveland,Barbeque
507j6A0IUBSYFgTOx7YABA,East Coast Pizza,Cleveland,Pizza
2alo9GzeOsbg4jeKYFQmxQ,Santo's Pizza & Pasta,Cleveland,Pizza
3IobmJr-mqkF3l0hChAFcQ,Taco Bell,East Cleveland,Fast Food
lMPv3UxzQoYWftbyoDE5dQ,Pastas and Pastries,Cleveland,Other
GpR0Lpi5VmVAYIB7mscmEg,"Peace, Love and Little Donuts",Cleveland,Other
A78pY3qgc_UrQv7tTFIoRw,Fairfield Food Market,Cleveland,Other
ESR-aQJX2IoQEPvvF1pmyw,Pinzone's Market Fresh Meats,Cleveland,Other
UuTehgt62L1ffA3iPJtYAw,Penn Station,Cleveland,Sandwiches
PuY09XUxfQhURBhaQNJuqw,McDonald's,Cleveland,Burgers
LFh-Ay3bt9pTUNolfLn5gw,Buettner's Bakery,Cleveland,Pizza
wCW_fxjF3EvkQjkOu28Y3w,Incredible Foodz,Cleveland Heights,Sandwiches
2hJNAFFy2qOqmIIKFjcw9w,Bella Pizza,Cleveland,Pizza
oB-1Xd915B9dQY2HhqfWsA,Liquid Planet,Cleveland Heights,Other
nob8d79rMFgux_nDW_KvNA,Marc's Stores,Cleveland,Other
fmfYw-ywwfN6SY-v97Wk2g,Bling Bakery,Cleveland,Other
gPo0PoblgaiY1qjhracBHA,Marc's  Stores,Cleveland,Other
Kuv-QSWUtOm5IjAxcFMl8A,Luna Bakery Cafe,Cleveland,Other
lJU19A8gxyNT1gU8y4pv1w,Hatfield's Goode Grub,Cleveland,Other
tB0zkiCxLjJwEPCRmwlVrA,Sonic,Cleveland,Burgers
xm1SHIAGpWuLh-8F89jBgg,Sophie's Choice Pierogi,Cleveland,Delis
7MZArBbssmSOt-IPpR8YWw,Bratenahl Kitchen,Cleveland,Other
42rDLL6vNJ5w66Ccj6a5XQ,McDonald's,Cleveland,Fast Food
0LAjD6m5LjiSbiajp2SR4Q,Leader Bar And Grill,Cleveland,Burgers
hVyvFxmlWpGDQviQ4tls9Q,McDonald's,Cleveland,Sandwiches
gstmQyich5ToZPBNhSthmw,Zdara Grille + Lounge,Cleveland,Mediterranean
BT7FeQ8VkpHrU9qihvGD3w,Cafe Falafel,Cleveland,Mediterranean
kex_-dwIA1Ia5sDDje7beQ,Reilly's,Cleveland,Other
c4MqC2o5n1ZKuyK7sJcKFw,Indo-American Convenient,Cleveland,Other
vaOeSb5w8uCZFhyrU8VfJQ,Georgio's Oven Fresh Pizza,Cleveland,Pizza
TWrjQ4Ulr6NSwiGOaGzFrQ,Panini's Bar & Grill,Cleveland,Other
tulUhFYMvBkYHsjmn30A9w,Hot Sauce Williams Barbecue Restaurant,Cleveland,Barbeque
-kTHAUKuzh7cFZjVAW55Ug,Chipotle Mexican Grill,Cleveland,Mexican
fzRUt2RPxNRSVY-XCIGttQ,Potbelly Sandwich Shop,Cleveland,Delis
1KRnx1P4gYlkpmezGTERaA,Touch Supper Club,Cleveland,Pizza
lr24BCFNXmnFsIXk4utUjQ,Casamel's Pizza,Cleveland,Sandwiches
S1zlGFu9fi5-QmVpGqsKsA,Michaelangelo's,Cleveland,Italian
Xm0BdTIRqtTIgacx_JjICA,Hoopples,Cleveland,Other
BF1orcrZTPLUOx-tRKcAGA,Taco Bell,Cleveland,Fast Food
5ynzVV_kayd5hfv5Kt6Vbg,Burgers 2 Beer,Cleveland,Burgers
OCxl56kc8QcxxA-uLxNfIw,Guthrie's Chicken Fingers,Cleveland,Fast Food
DuMWyxL4DMcy5A8MXD_67w,Parkview Nite Club,Cleveland,Other
R13VkcyUIU3xG2fRFbBvBA,Cafe 56,Cleveland,Sandwiches
Ksk5cLav4OtbUtpRGp5b4g,India's Cafe & Kitchen,Cleveland,Indian
VUOn9pztnaEX49Xfb_9L7A,Osteria Di Valerio & Al,Cleveland,Italian
fireL6HjsBqOrj5PMuCZVw,Nana's Kitchen,Cleveland,Italian
u2w7rfwl06rzHU7RcRkr9w,Antonio's Pizza,Cleveland,Italian
n_UlhRNcv9dm04NbUNBrFQ,Currito - Burritos Without Borders,Cleveland,Mexican
AyzyqTk74oLJrhS_PdGA1g,Little Caesars,Cleveland,Pizza
yNb_PHvkAMGA0NU25L-kgg,Papa John's Pizza,Cleveland,Pizza
x8dRsP9mpI2FD6vazC990A,Zen Cuisine,Cleveland,Chinese
NFrDOhznry5iqD15p4nyfQ,Subway,Cleveland,Sandwiches
QeEYzgBVTVO8IGqGCfPg8A,Nate's Deli & Restaurant,Cleveland,Delis
WiQb199J8wKuS4l37xp0vA,Gas City Gas & Convenience Store,Cleveland,Other
uCfs8ESP0lmtGIN7IX1fxg,A Phiner Bistro,Cleveland Heights,Other
qZZ8VU1Bk-xCruEAZNwm6A,Sainatos,Cleveland,Pizza
9cyYy7cbboWsth_4yd7XDw,Mardi Gras Restaurant,Cleveland,Other
w-ch2_73sYc68VJrWAQL3g,Light Bistro,Cleveland,Other
_5inlOVvlrCOKcI772RqJQ,Benihana,Cleveland,Japanese
awGiEZOQ7ldhrzTbibpV2w,McDonald's,Cleveland,Fast Food
T2JwvV8hH15KbnS1OCnrJg,A Thai Restaurant,Cleveland,Thai
jH4EAEWiCYfiXyvtgPE1xg,Grandma Campbell's Cupcakes Stand,Cleveland,Other
g9i9xFh9HtPWNLMB3ru3ug,Campbell's Sweets Factory,Cleveland,Other
QvKN1zh_BCFai6oDCx3d_g,Spring Garden Chinese,Cleveland,Chinese
L-Go77QiXmXsYt9dYULPww,Sí Señor Mexican Restaurant,Cleveland,Mexican
-dPyMMUEilN0qwiiPqVWhw,KiwiSpoon Frozen Yogurt,Cleveland Heights,Other
o45CYsY8jG2lKKI9ZBuBxQ,Honey Hut Ice Cream,Cleveland,Other
KpKYl-rfvYLhUylIuNHg7A,Subway,Cleveland,Fast Food
EsjY-B1wh76hK6G6deH1hw,Prime Rib Steakhouse,Cleveland,Steakhouses
j4Ms51MtI4arORwaICNfCw,Ohio City Pizzeria,Cleveland,Pizza
BhSBdVYkrRwijEWqI9yFXQ,The Mayfield Smoke Shop,Cleveland,Other
BR92F6HmOHq-uKtMgyr7rw,Der Braumeister,Cleveland,Delis
-DkhPijabXuTNvNteIpRPw,Common Grounds,Cleveland,Other
ijY4C4ut4M9xg3QvK2R2pg,Li Wah,Cleveland,Chinese
CxvirkRLRYaspG6GKn73YQ,McDonald's,Cleveland,Burgers
XrjuO3Pr6Kw8YjDQzXMv4w,Superior Deli,Cleveland,Sandwiches
T4JGbW9XEGQVrLpQcNFXtA,Sun Luck Garden,Cleveland Heights,Chinese
jNWyePugCw1J_O-s04JtIQ,Luna's Deli & Restaurant,Cleveland,Diners
zB4w1HYzZ9tBwjLNvLNc3Q,Houlihan's,Cleveland,Other
QXpNsm8A8G86Vu5ECo1MgA,Duck - Rabbit Coffee,Cleveland,Other
_080cljKOjr5sSaxi_hbyA,Tropical Smoothie Cafe,Cleveland,Other
BxpWf0-aNxjpfdZcULR6vg,Geppetto's Pizza & Ribs,Cleveland,Pizza
sS5-UR5I1N_JZx8UGt5xGg,Blue Bar,Cleveland,Other
CxIIq9axHO89F3Y8l3WwHg,Yeleseyevsky Deli,Cleveland,Delis
p-rJOC4UeC75V71e8mYeww,Truffles Pastry Shop,Cleveland,Other
nL4cq4GEz4uiM48nz5E7ug,Gus's Family Restaurant,Cleveland,Other
V7CWokAzp4elzILyhyD2Lw,Giant Eagle,Cleveland,Other
dPIQurJHDMt1KDlXolNFhw,Nautica Queen Cruise Ship,Cleveland,Other
claunOWWYNvLD9Ybt5dA8A,Tea House Noodles,Cleveland,Other
hiNArIsFnQXJHwtCglSJFw,Encore Restaurant and Blue Bar,Cleveland,Other
nMscHTw8QDyXjT5iteO9aA,Drink. Bar & Grill,Cleveland,Other
PNMsWRyh4X1xfPil5vhywA,Bogtrotters Doorstep,Cleveland,Sandwiches
e_W6Q-qOHcUR5ZKrwvC2qw,China Town II,Cleveland,Chinese
UbYl76BraRy2HObPNLs4Aw,McDonald's,Cleveland,Burgers
xqVeSoyuWsKhQpWZjwiYSA,Golden Gate Chinese Express,Cleveland,Chinese
Qqh2cFO1bk5TQ8mWIEjbCw,Herb 'n Twine,Cleveland,Sandwiches
CSBNoeTyY_PjH0Wdcw7S2w,Aeoshi Cafe,Cleveland,Other
mIl2E5qSPveA6Bl9aXAMjw,Johnny's Little Bar,Cleveland,Burgers
9H8c6QYpgbQng4XD30wq-g,Wrap It Up Food Truck,Cleveland,Other
hTEVm9uOnR6L7hLAigNNAw,Alaturka,Cleveland,Other
jA3xcba82t8x06H8NzG4VQ,The Black Pig,Cleveland,French
CJvN2k3gjR7JspTx21icTQ,Crust,Cleveland,Pizza
dJCZeDVq6cqqdch1e6YiUQ,Subway,Cleveland,Sandwiches
2TC-P3bUwz1ZYxpqAlCgiw,Sans Souci Restaurant,Cleveland,Mediterranean
intKyiipUlHDWi_chv0f3A,Merchant Street,Cleveland,Mediterranean
OKYp_AwhXfqL_0Pgw1WB9Q,Jack Flaps,Cleveland,Other
yGoA3jHUWfRzx8c6BiF5Ng,La Boca Barrio,Cleveland,Mexican
COUJUfrodU-MH4tenlzoXA,Rosie & Rocco's,Cleveland,Italian
2N4AeKjw2WdBchIVqYPv_A,The Nosh Box,Cleveland,Other
9Hcu2bRtzHtj4jhJB7By8g,McAlister's Deli,Cleveland,Delis
wjvyVdtP-VpHrzZ3qEHg6g,Subway,Cleveland,Fast Food
CZjWBiv0U0UFELpJ-UDUfg,Rodizio Grill,Cleveland,Steakhouses
anzCdD5eIEHwydTpXhLlUA,Happy Dog,Cleveland,Other
HNs2Nf-trqFTDtho4vhfmA,The South Side,Cleveland,Other
_g0dF6TAj7-RlSUfsGwl7w,Teahouse Noodles,Cleveland,Other
VbPPexfp8wa7Fjqp3tRDmw,Sahara International,Cleveland,Middle Eastern
l-TaawqI-mlN4z_N9WdW9Q,CLE Urban Winery,Cleveland Heights,Vegan
gm7G69c-PU5dmMotqAjcsA,Breads & Beyond Bakery,Cleveland,Other
y_Xi2V_0lGbCkRuiXLHUFA,Hong Kong Buffet,Cleveland,Chinese
xQo0O_EgcH2_yldW3lOt5Q,Market Creations Cafe,Cleveland,Other
hWLqwafZ2tXH0S073lJSGA,The Coney Company,Cleveland,Burgers
CBgcKcrbN7VSoofxCsCOBA,Mister Brisket,Cleveland,Sandwiches
BV_ywDG0HJYWyFFXG8ssvQ,Vera's Nationality Bakery,Cleveland,Other
zqRTnP_JQv94nuoyO7xCQg,Constantinos Market,Cleveland,Other
IeH7I-29vKD5w9v9pX5KYw,Sahara Restaurant,Cleveland,Middle Eastern
fM-29EyHcLXBrYyzNKNRvg,LaMarca's Pizza,Cleveland,Pizza
VfsUreaME_2nqk1D0sVsIw,Baker's Bakery,Cleveland,Other
a1_ZedhXo5mVflOV471pCA,Mely's Kainan,Cleveland,Other
7OuY7NAB1KuC9cYn8He3Pw,Starbucks,Cleveland,Other
lHLNQnEHwCJ_CROCfCxEzw,Scotti's Italian Eatery,Cleveland,Pizza
qML8HCfDh7vmIxvbt1QgOg,Cicis,Cleveland,Pizza
PqSwcDrL1wrwal8hlDf8IQ,Sapporo Sushi,Cleveland,Japanese
Md6NWl54ny8hA-NVaYZuew,Nighttown,Cleveland,Other
9bxrdL-pQg6SVMFmDcg1ow,Rising Star Coffee Roasters,Cleveland,Other
UkrULFvq5y-bJoqBu5eI6w,Scott's Fire and Ice Pizza,Cleveland,Pizza
423AAbu0yBoDMOeVwnLzkQ,Camino,Cleveland,Mexican
3trdX3B7ZwmO2SKpQ9UJrg,Flipside,Cleveland,Burgers
