user_id,account_age_days,total_reviews
2ohW997eG5w4QUic6j-55Q,1224,1
6lua0ez6FKygSCkt9sGaQg,1780,5
HqDRvA64BpGtjnzf9beE4Q,2597,10
5FzfgitE7XX8ssbjUXUsvg,2455,28
hzdZos9UWNFrZkzOV_Gekw,724,18
NTV48QaQ86pYIiwnVH3kZg,1448,10
pSt2HpSBi2vsscsmkvMAOg,1264,1
unh0c3eBANoIE5-zoPWffg,2156,11
sJNmXrIQAF_6ufUYBjoIZg,1627,36
793XYiyuK99P4jZ3tUma-Q,1726,6
SBmzLJgGgwzVsR5DukczIg,942,16
j-paBabWB3ALHygnush-_g,1915,20
P_KHqp8H0qggr2aPaT5NBw,1243,9
5vKWCYKhTHO1I0c43MURJQ,1400,11
8FEN8AmHw8y4UUGtaObPzA,2691,6
uWDm44wQR8bUHydDOQuYMQ,1369,10
cNrfdABkhTZpdlptScurRg,3015,2
XEZaFs5PqVbSYs80fdDVfw,1916,6
36prQXNJvMaTckwZ0ATqBw,2265,6
-OoFWkL-Uf5ns3mHuHQOKw,1917,7
9K9t9hQaAxfW4NZ4CccXew,545,4
PQlvBsT-e-WfGIIIEtbLDQ,893,7
LfcuPHi2qGKZK6EqGJLjMQ,2868,345
LP6rFL9eDVP_GUNAyZ78cg,1882,4
RUmG0VkyyJtiCX9RBSaZaA,2393,7
CgHbSPnkpCBn-EJkwJeghA,4397,109
bioP0O96GX2Y7gyHeEhOHQ,1289,3
NpTnsnkCueklcC5C-6V6cw,1533,2
yvSdscXvQfWdcGPMuLQd_Q,3140,10
TTJzVLnXP6G56pgOPBcqMA,1568,4
eDLQFbLtKut-MPa-g_FK_A,2961,6
snm3Y51X6vE_o2mNpl4gSw,2359,7
xFQMVZTtulGiNd7tRtJ-Sg,2356,12
orHr1gq4xf9GAGk3WsHE8Q,1938,6
78DndwGkrTf2w-yavHxfzA,1000,2
dq1QcxLjr5CUwoPLnW5Uwg,1825,3
5H-e2s3oACFwFNn5xFPJpA,2071,39
Xt4qIlt19eSxIs3j1HLhOQ,1848,59
7R-t3ChTsk0JDZRiMgH0Qg,1709,8
B4dw-1F_EHli3WJEf7D9SA,1311,12
SgamsDxTpZx25xiTJUUDJw,2379,3
uDesnfzTigSfC1EhAbq1Qw,887,3
PwXesUITwKjK5OxRZ72lTA,1251,8
pyxYeVgr1X2oeFlPaWcVYw,2670,106
tCpQoMpMBnkoCKViSF6VPw,1306,3
bXWzZ9t75pT2ux58eaNncw,2025,1
YAdPcHXMnrBVDHw_ub08Cg,1590,17
ySbjp1ypF4ao6W9p9-3SNA,2337,31
ZSa_ARUY9dP_pUwYE66mKQ,1497,5
k4V1hghaOrlpWGx--KZXVw,2318,6
mKBATdWvKBhmGNO36TrtHQ,2892,89
4zPg59rtzOeDmtS30dpHWQ,1003,7
72zauw0Z0WXbTky894BuJQ,1299,4
5uUo7XvRmKSImXyPz6uZyA,1232,3
G3ka8sDP0voJMUSc1q_FOA,2978,30
_akpHhPsVduoEUOct0fhrQ,2870,5
reEQeRpsx_F_Z3pw9k5oHA,1578,16
zJg_PhFJ0kXNh-eUFOufQg,3667,29
vY1p38fQGfWzOBzyF5nu5w,2829,16
9WOEH4AHPIRIYwZS5GfTqQ,2519,91
JiFp_mv7OgRonaWb-1n96A,2498,15
TcAItFdisz7DbkjW6YdTNQ,3094,14
jy90Jgp7cjc5G0Vz1e8rBA,2155,1
68S2tF3jGXlkFFFCG7a_lA,3183,185
77Vi86HcPNImuY7Eefzhuw,1361,2
Q8Jt4ZDbBRNPx0BU9F7i1w,1509,9
tL9mLMHq0cf6NwpOPbbPdw,916,8
hkLVL2iAZTD-8rcXH0HV6A,3107,34
aRiVmnlUK3qWx37kWl9c7g,2704,154
k9MCKlaDcZLKWwtUGQE9LA,2264,31
ZJ8oxXXxsFZhgEQehYLWVw,2609,63
rzn6K_n1gmMc7poM4ClU2g,2382,140
lTY2k5RYNaq0RE2mCISeeA,2555,6
ETkVp5xs7ps5-HSGF9W0jg,1358,6
N1iBVhN_zs2Qp37OH53Bzg,2354,5
IM7fyX2CHa2-j1dTbGRQ_A,2295,226
98wxAOBb_IJ__NuESD5gVg,3559,178
7kIeV0bwv3j3IDcjTyaYKQ,2121,33
8Z-94MaG8MQfYJuvLpRUZA,3089,8
f7GByUHHzK2kvnqsGnrRNA,2200,27
2ps16Uw14jQ6E1SNlOp6Yw,1085,28
VN172Ai7p_896678QcBRig,1821,4
ghpW1-fqBWh3hG72FMCAvg,1521,4
HbndvYHkq7bcY3Ps1R0k2Q,2528,20
ebi4WgkztrLOf_IBHRF9yA,1679,2
6taaG6aqdCg-b-39Rp44aA,1187,3
WtdOvEMmlFxkV1fmwHvwrA,1434,2
gtKbPlu_Fg7oDh8Ri16ihQ,1652,6
zuAN946rRRdAPHNID4WCuQ,1086,5
qQIWzXRWZkjBM5Ka1MJsDw,1826,70
8VEEBUdFBdZ7uCg4K5REgQ,1189,2
mcH75GCJ1YEdEFi1jhO0WA,2011,2
YVc46yypPuZPLgbfWvAPpg,1011,2
FJ_lBCqq3-ShsBy3RjauBw,2908,18
bOt_QVtDT_tfecBJNaE2qw,2746,76
wXFHBkJ6NgpOR_35BURMnA,2237,5
gc3QnuH4FURVzLVbyhmbqw,1504,18
619RUrdIbv9Vgo3Y2eHXXg,1382,25
AWCY8laHjH0-3HMT0LGpUA,3098,745
MK-AnCRqxJngevySM0CS8w,1520,8
tbllMvbVFAPO2E7n19nBXA,1747,61
PE033cmTh1PaP6sf0AJwFw,2648,5
PgvaCBvrUYJw4TGA39KJxw,730,1
QdibfwNEmm9yn5udXpDh-w,1300,2
sq6PCP2KQFn2b-033s5g_g,837,2
WjrDZGBGjzJ5uYiiIbaB9w,1568,11
KGap9W_z9htCNW3Vx2--Tg,2096,18
UTuQijOhYhGVWDCdikszXw,598,16
jPsbUXJbrbbIGOstbJt6sQ,1241,6
fIFCYP_kHgAsub8OqHmq2A,1555,8
CZyMfUyIjUCRTWU9WPaOHw,2365,4
j8msiFqwsugfhtctAd279Q,2996,14
le2eB6wA9oZrr2I1ubEP0g,3457,50
M1HThYAGEZzKIZKdEXaRjQ,1053,6
YZFdcCV-8W7YcxBa344P4Q,2849,5
fgtlKQd0xF64UCNiRhBkDQ,2590,5
c6_YVlblOWUAA7RJIbo0ww,2185,2
B9XNuwD_00SUYDx-A7Zrmw,1320,17
6AA1GvMABY54hfHBEoaJoA,2269,7
KeEJIp_99-nB0PkQ3wvrug,1878,12
orf-rH5zOeQNNnkLKFDcWQ,3650,125
M27ykOtvc8ocpgzw7PwJEg,1613,8
DVT5VSh7zkD8H2nUr__v2A,1423,4
CdITGUnsoEvaDmbGv-eqZQ,1418,1
2jLgOvYIFAC3rUGd73zBRg,2528,18
7i4vh4i-Z6a2zYS4RTBTlg,4488,253
l2O-ByNYGvAAYy-34xVKwQ,1116,3
bH2kSKXwOtND3mabIqqGCQ,2383,16
E34P9l8VFwsUqitu_aiH6g,3550,37
dwQJq9F4OCOdCXxFMh1sXw,902,5
dqE35EQ21FZxtiwSLdJjHw,2415,13
W3Pi36zyIjclqtgZttegbw,3618,12
FQtvju8V-vPxJreVIrjT3Q,2949,18
OKpUYUBbXWngoBnodHzB2A,2433,13
r7Wmm_v4aGK9xuZekUBqAQ,2876,29
e4vgrIlPsQCqncdD5VW0Xw,1686,4
_HZcuOsHfsvBGRL1ZlBkqQ,1655,6
yNW8hluUO70jTJIGsfgKwg,1780,9
NymuiOy2O4qcVQUtbsTzkg,2923,13
gUZ8VKmTbIJVWxs5T8mymw,2455,4
pa3bG4ID_Et9h4KuBnLlYg,1201,6
PdElh0P5Dcrb4wjPvvWo7A,2241,15
zDrjU6QM4OFUHYAfcHIWww,2054,21
JjlJLWMBDoiflOyMJyBEUg,2597,2
j1_TZCrY0THJ3mJArN7Rag,2776,4
dD1q2W2Dvr2Wa2GfG2bfYA,2828,21
v1IQpbY8O-BjkfM1jBRlQA,2066,5
P241NkCS4JR-QxUwpsA9Jg,675,6
hERYpnM85g6F1tRwWMmLwg,944,2
L0MAdRueG_HnyiBATQtWKA,1410,6
6RDEbzriW6IW5o46hCo-_g,2029,14
xrsR5bDXJoaenKf_ZXZbIg,4125,41
Z2lw7e66akgQfolvtiJgvQ,2532,24
_ChoHeU0l2NadxbAdRbqGA,1584,23
RqUJo6tjD8m4JEuZ37VN5g,4893,663
Jaf5dxzcGqcE2A2l5KEXug,2832,357
2LZ3xrbC5qGJvPtXsN6cew,2299,1
81xYrcaqAH5Fr9rI1TVbHg,2505,10
SqOrmM0N4GMEiMQnS9000Q,3003,81
5APnUT5cvrZv7GY8ff9n4g,1595,41
y4ybSBGqAgTuNzS8_6niLA,4315,100
h0bwaaqKmu_AtWsv3nh-7A,3601,97
z92L-vRJfA529ghvYlqcPQ,2513,5
ulAyRPTSYIHMYU-hReJ6dQ,1214,2
2PmfrnUiP_HvhhCKjZKtsQ,2183,5
qByJGWV4lSXuyt3CC-KqNA,2292,3
cqa2RUZIrhtJ0xfoAd9s0g,1207,6
JpuWG8fqzeuINILiZT3ccw,2174,24
-ahnObgx8LbqPgvd83Os_Q,1573,19
hSWFa0vYIFq866niiGAeCA,2648,3
vK95VSTResS4MVu_Bpyo6A,2512,2
wGVbC5qrGZoq7K8-Yu9IMA,1394,2
x6erNzhuM_c7xW6PlqClIQ,4147,742
ZvFEhUzOkGpe6KDSDCBSWg,2675,51
QruEFNrom_4WjiX38lHIvQ,3942,67
WOG_IDXSrz1bm-qxtZk3Kw,1787,7
dPi21onvSj_NLey2UtPZHg,1205,2
M8ce_0NF5eduqCjcRdBhLQ,2107,8
P21_sqRViYAqeQyDXT--Vg,1350,10
awAxddWH88l-C79-Lap--w,3674,66
WzL8eCeOVz4HWCq-5c1AkA,1634,9
LwfdtBfH74926s2MJARasg,2977,1
D6XMwpWf6I3uKoD0voj0sw,4485,65
ypAJpnhcm0fQQnWzaUDyUw,1133,2
pd0LXtHOhi5DlbvLMeJd4Q,2707,75
gdVf9GKqDeGvJCqXnzTzdA,1297,3
5mjIngHtxYUIcivCLgq3DA,2895,52
NahNh1DNwA2AFhvimj_AFQ,809,5
8yrOvPI4Wg2Ikv6VjiYjkA,2371,33
1c43ZSZE_kAjwA2xkucOAA,3075,45
hm8cacZ32VOVYS9YXF6kjw,2042,8
dRquhUg82y9sSvt3AGUDEg,2410,72
lmAnRfW3OfhWAdo5Y56kLQ,2585,14
rIjrPBNxgYnQiMz3qxLAJA,1827,14
0xJPw8svNNzg6u0UUTsyQQ,3018,14
7VyODUH3LdvPnOLVY0ChQw,2190,7
ZFiwWY6jwOgpEEXBZ2Ii6Q,2577,44
ucKcaDHnH5C_G22QaSwkPg,1592,7
CF1vWW6ejrmG0486nzk6oA,2174,26
l8AidaCPLLxm-YX3rgJGDg,873,5
T6N38l9DcmmJhVh2TClt8Q,2812,23
c79yxQiv-qWveemYHLQTLA,2215,11
Rjz3Cp4tj7gMqpfjVkTI7w,2137,18
r83ry7zIcX5AKa9GFFQDtg,2742,21
hPxEcdWFB4_gQ3czu3Kj1Q,1844,6
_FOBm7ge_89DRZAVLLqrxA,3475,253
2qb4BjixQf6SG9_yjaqn1g,1606,7
tzO6RhMEd487QGDRz1QfWw,1931,57
PjBbODqRvbr3u01pXDw3lw,3351,13
AtkAmsYKD0v149XMk55AZg,948,2
vKu3bCjpCWjEIJJ-zk8Ilg,2534,2
1Hf-JzwgOihVuNeid1sKAw,2519,11
TCao8Wku8-a55DrSqw4O6A,1552,8
F3GrBH8rYkvJazH9UbWjqg,2599,13
U87Xvi4QsqwZ_lZ7COdIjg,1726,6
LIHVOUmR6Uy9NF5Q-7fOog,1458,9
6mOcY_yDOHkxLVmEqgay2g,2576,7
VVybpWUNqJlor-_cslQFNA,1667,63
mEUD0j6YPaJ7aa2-XNk1AQ,3743,3
25lPfOZQSKvRveeXWK0B1A,2204,51
5FyP6AGm98lj29il8QKXtw,3111,10
x7iB_JlqoX2WqBagCIYxQg,1089,17
bnQa9rBQux5s8gTdCvf6Jw,1812,23
e-8QfFc5TK92v2GwgZZ8eA,3520,5
3-GalDs5mQjM34HzIBlexg,1429,17
kkKsTvoNQdNtNL2_N_b3eA,2485,17
OYL4bgVbChsgoG0nldqyxA,3064,11
T_jGN7PRINMAXS0N_57YiQ,1595,4
5ZR1lRe3u9ktF_1wmBonng,983,3
uGkyi3tnA19fc3l63jG_OA,2222,2
mKRtyUXXtpzaw5zcikDF5w,1023,3
miTY6olJpzg1wo4mh1khhQ,1571,11
R7L9urPWkRKNrdfb30iWAw,3742,26
8KMK27EeeGMBBsPQi_18jQ,1088,4
E2hm8UkMSJEh63pMhRgVSA,819,1
INRWbcLFrnrUoiMIMyVPIA,1088,1
KHENsg_YBn9FKXQkG7WVVA,2436,4
uWZlfJqgv4oyVOUmdUEcCw,786,6
LjDeFZce9VMTNYASG-rKPQ,1621,6
DFB7KIAjb58jak1NaoJ2NQ,1766,7
zwnlWu1Hzvp2_z34WxyNyw,2494,2
g50mkWhMFt8a35VfiPbYhA,3802,163
FbEYsvRjue0Fk8olPEzpUw,3334,3
ARWhP7ZR4cXcrHNkLPa8wQ,1718,2
yaFWoT1BOyU-mvXiiqEfoA,1423,22
pHXKCfAGerYnXNyDRUFC1w,1962,5
SOM78cZ6kBWKreR3xPZ_rQ,3416,13
Zvq5qRbV2v-CdlM6LV4GWg,2167,6
tfLihEnbvkEONp924-yddA,1114,2
Ksxl9Q9uNBo29oKATpVxDQ,3831,100
RSjFTrraiBeQ5aFw35M_JA,1573,3
qoD6ShhCm8urWbnprVIRUw,3085,62
nxfmEOJu-H8nhMZrQX40cA,2843,74
8Mq3dBdRghUOBrG-1iCFQA,2769,12
Q2i96pLG_oPq75LXidqtyg,1014,9
HN0ZY4VQvvB8mDvb--HEXg,2094,4
JqRg5Ouotze8E4Bpu0OT1Q,1906,12
zJasi89_VnF8HLyIEGaXLQ,2108,8
dt5clCj4qkyP8hOv4HFoYg,3079,11
nd9diLDB4LLe7xH2c7ZKUg,2325,17
xgcqojpe_KICPZtS5NvbPQ,991,2
AOL0kZklABRH-TR3QD7yXw,2342,86
szjUhtuDuhKrdsZSIkOmOw,1280,6
bm-suJROjPhaGTLXwHojyw,2244,22
rX_laPellhF0V-ZX83WSvw,2327,13
uGrjuSXDl_XPlHpnJGfglA,2658,51
0dxR_Q8PCOOWNkfpvI4t3w,2376,331
9Zu4BPDntg_52YmNwViyOA,2414,347
RJTt5DMEa-cY6T0KhF7nCA,3147,6
QB-GxOwDGgWflN5GOroWXA,2834,9
g6zBlCrcvIPQHEc6-NIecQ,2377,18
ipabezPpj_xZVWAKo0V6fg,1187,16
USCzlj2wecqJo7NAr90pbg,1405,13
TpWkPxdQFTCzDdEJjXgAAQ,3409,239
V6Kf7-Cog84L1h0D19m5hw,2782,9
H6kXG7MwYINHRgMCvgH7sg,1864,93
cy_JvywUHPDTLRdjh5WBpw,4310,3
OD3mSMP8XTlrtGYj8MDmxw,2374,15
kUaJbnPjtBa7ZK2-XvcgqA,2195,4
JBlg4MT83vUrs6-KTaP3cA,1160,8
24A2G47Gt-xhyYlsol1ncw,758,12
nsPYUeZlXhawNFtLGM16cQ,2820,15
m9mzPLbSydvckqaoW7Gp5w,1581,5
wic4ygVpaP7aRVDCedCWDw,1653,21
dg_ZnLkFnYpQLUCDSYwoYA,1565,33
Vpfdjtx3c4T76tGEi-l0Bw,2749,667
JF_W2dAQ45zapuwDoB5rKg,2931,19
zscJjHrWdxozRP-behmrig,1438,11
YxhPLWar0qlT1T2CyMU3mQ,2787,14
6_IF2PvfCZQElNVW8eW6ng,1362,1
oApG36YV0g4T7zSVCdqIqQ,1316,3
_NLgUr513QU5S-pNa1xckA,2696,6
UwJbgNdCPw2YWia4z7JHoQ,1413,3
BS5YK5ePYlVucRVoPs6o4w,2497,6
rptLeH5EPXIEFf-B_Orl3Q,2774,9
6RXaCs_-LrmVr1LCbnm1LQ,3137,12
LXMFNLBoum4pQoxRi7mF_w,4225,258
Oq9fdfDz3MEe0JOP6FVYSQ,1104,11
TmR5_esBGUjQLpN_bEA8TQ,2296,60
gF6NvDvwEbW93KNdyD2Ljw,2479,78
RaT8p9Ys8aOM_UEEcfh20g,2750,27
xy7PEh0gQFUBWxBCWtu8DA,3464,16
W0ebZH0glOkrUjOW9fh9bA,2352,7
bVKOjqz8XLdzLP8ZFbZ1Mw,2764,7
B6hU80Nhe9byWwpx4wJxHg,1936,33
dIS5HBZJt3hVS-uGsTEv8w,2649,16
jcH-heJGXrMPpCno0bLrSA,1134,8
zqzuo9cREkR8eJ9jaixMIg,2218,2
B3WjX64V6LpoE0-Xq7jFOw,2509,13
UnKtQg72OR_KE0-fh1C1Fg,1458,18
8AuwYUKL2NRDvZ9foZ4KRA,1305,6
W3gflXaIwkpwjeefbygw4w,1298,5
GrU2I1dMakYTY_4qx-EFHQ,2187,1
98ssuc72AO4v9mxbMrH5Dg,1017,13
vS_mVPju9reeXQEvxhSQSw,2514,16
v3LSSXtiGSi5iFnOsv_aMg,3065,10
hn9vZkVY1NxpixWWGTwNbQ,2549,176
TYdJBriB29RNquekKFzGIA,2476,21
nYufXwZH9ooB_zjNJf8Xlg,2880,148
-yPSzgy4le7rxbGSSSPyJw,2183,11
NQMh5Sox6BwOMeTOdgEXFA,2259,2
q57S0zgKEaWGrkLzSKHKRw,1697,113
kZs1UW8sZQszb52epzKJIQ,1908,11
O0wk_a2B3sumFwjDuu1Rzw,1264,17
BbV8cpq6-QlS8Dmwb5XLNQ,1644,7
9LLRidWdFRjkTqYTc-GUTA,1834,5
3TIJu0PjJ9ZnnHclYIdkVw,1360,1
gjJAM8R4heJoor6TJ70aiQ,1602,8
Ci35Nza7v4g9prpdaSjmcQ,1669,11
fEzAmyXlI_xl1e73nuT0Fg,1780,1
w6KAGabr0tSBIyYwMY5ZgQ,3114,27
bCH9wzoiuaOHVDh3fzQEXg,3100,16
IStACUoQsva3D7IlWzepwg,584,5
So3gNE8uIcQfRL-tkP15Bg,849,3
Ac3vNCPDwirpxSkIwtcvVA,1911,9
iPCPtevm47GYXzI7upUzpA,2427,1
zZTqCTo6HZsafkHmYDoc6A,2656,71
SnYCyIiNDSLTiFVh-GUjYg,3258,2
lCdCkcDU3bz3Skl6zpM7iw,2354,6
j4SdOoAfQr_PbyDS6RBMSQ,2110,21
VplL0_kZZusr_zAggT4mDQ,2683,122
RypJ6_X5ksd3F5nufWPaqQ,3413,162
M1E4V4wx2CsiGIsZfRnwGA,2329,28
Zmmvs60O_fy_Vzs5HntRqg,2714,180
muXlLHjpI2cRmjsSJ5Oogw,1226,7
AVhvHHW97xp9LaooDtQ_Mg,2176,27
AnPF37ZoaE0b0I9k7v21tQ,1600,8
b41qXrIJSCDFdp0ZTLwzdg,3133,23
jBHZZcJaTng-ExMpDmqeAQ,2749,15
aQpG6ORB-n1KXaIuvXGCVw,1802,7
GH7EzpjwsHkUdF1i3GLPOA,2797,15
ATmVlGedP4_RXwNnbr5uxA,1610,3
zKwUh8qfhZo0mqUCmVBfig,2018,5
wmWV5Zty1FXjyymRMlnfSQ,1874,1
dMvMT0Zp0wAWunkQgKY2EA,3998,5
Q9gBfOVjurkaexhjA64RkA,1543,9
cHUq1SOWdx-Z4mrW_3tQig,2032,7
IbZKdzfLrB0A8Kbi3hiVWA,2681,3
6I0LZWk0uV3IHoLwTwAMGQ,1223,12
tBXr7viZlGQ1BJ4ZXxsJsA,1361,5
qZblqB-FTmB9j6VUfFG8aw,1880,15
AgilF8bwCEIdKwY0dvNKIw,1417,4
WGkGYrSrP0L38H52Y_rgqw,2618,120
Pfkoyhdup4UeFOslJDLS1Q,1410,1
UqHxV2BxpJw-Zb_Vm0LJpA,1527,9
enRUoxbPWoT_Oo3DaJZn4w,2337,25
WkHRUF05zH4bB7RAfqjK9g,672,2
ALz9MBRdw4DWPzR8dbGI_g,1130,5
RieoVYv6-8fI5ATrx55Mkw,2141,8
QYZkhuoV8A-dNhbUZ8fC_g,1959,5
6_wIchaoYeMKO18A_co2zg,1194,1
wp9fLOmpLz9ZkHrYp7vQUA,3372,33
qvPIwh9pbc8bzkzVWMaezQ,2651,12
O_ZANcqASFLKlJX9E8QoyQ,2620,10
Fbb_3qRgbz1QSMla8kIzjg,1590,8
R-oTFnRz6RkhHP_my6787g,2804,52
f2VCyW-RC6h64TxxGduadw,1452,52
Qghn2REZ5BIgLsZAdehsKw,2256,18
9a9R4NknaA93aBO9ue2tYA,1655,59
21xsFW_sCr59uOVWgYqNgg,798,4
sE5zVKgdjyBoWp4VND36Zg,1647,3
dhV-IEVMcs7eRXSlzfGW5A,1398,4
DRb-0wOLBDPmVryy_w--lw,816,2
jGxrKmQg2DmV1pWpekDDfA,2251,42
KcMIcC0FJiGoQXt6RXKenQ,1490,9
zVrIKemqprwTYz55tdaUNQ,1790,24
m4B-NUtbH30ijJazsd9UFg,2795,89
wMleivThKFwwDE7cbASpDw,2850,127
51X-lU9EAcBddrY8UWlLSw,3177,6
QkrsRDzUxmeFkZvGMMoK7g,816,5
HQcgR1_Nj0N1sizV40y6Vg,4196,51
7SXLQtu3rUKds1ZfDthqSA,1426,7
4_RFX3GhKf8T-yQQLiPyuQ,2392,19
mgATqCm1J7n9gdrhXxPXjA,2712,30
hCocva0XP__DKOCVjvaE3w,3407,76
PjwRvH5sVE-eVFhy7ZXLSg,2039,11
6VdhOaab_l_h_5FlJ1w3pg,1003,1
rBGMDQRvvkZ5S5uVBUR4eA,3672,72
IHz_DY4cDDeFnNP1NO6Jfg,2894,174
6AUIl3M99b63GztdkC-TRw,1198,4
RFbj8JUofEbAmfF2x29GXw,2502,21
wt7cwSDxii0_th9PiBwKhA,1761,16
_gGmS9ktBBxXWnLO7IJwAw,3058,75
b8zJ75wbKjhkfu-PWWP1hw,2203,5
0iKPzSlaDcoSY9bTEAJG6g,1494,12
KnOirj-tze7jj-EKJ3TC7w,2047,8
TvDg1zSV1zily-DDI4cU0w,3296,14
QQfQ-C2MbbJtZJ15WrMzrw,2147,13
Zl10W3y72zjumgSDtu2mHw,2665,102
-95zRpsibv32KrPlzQTBRA,1507,5
Ss403oLzpxqOqX7e_2U4gQ,610,1
IYqE5mvLyzngApeuGcyvQw,2415,6
Whh73W-VYhhcr9wax232ZQ,924,3
g1LkJdSXJJba3X-NK6Dm4A,2609,156
vyF0OreKRwaLuIKHjUWsHg,2107,8
03GE8kirknQNG4VRphaBcw,3683,16
e79wV4vJ9YCKMWEd2Il8hA,2096,22
H3CCnFFci4XORyvNBHSYTA,2395,3
VqTk6HtGji6BKsAJ06-YEw,2664,5
Sz8o_--s16qwzYEm6fsyMg,2557,5
7uMbgB0dBHzCI2AVE8e4bg,1686,4
v3eCnniD_EuKB2WAOKnOrQ,623,1
XxGlb6WQjV1mQjdT40AghA,863,9
zd4XB9MadeRoEmbhOl8p8g,1630,14
kBh7dEQLAFP7K64WlofCZw,1982,4
vl3xdjqA_0o_-ZG_mmqrqw,2478,18
JQfSAKoLShMcA5GwdLeXgA,925,1
DVJ8wYv0E1mGfeg12_SIRA,2950,141
A6iKNXEJGgFEdmaHTSindw,2486,9
F-wf8mi586tyiq156l_DFg,2331,51
RKqTGZDDoax4yobmLtmvlg,1997,2
_JQvcv98j4u0gTNdEAOXGg,1381,53
eVOU7oEI7wtBMicylfXsew,1076,2
mBeQH34RUfmNSo5ZYGIAng,2101,11
XKHEDfn5K-vp-gUababPWQ,1312,14
6RWfTMncY5zIx2_Gb_ba3g,2590,11
NM1ZHWk5MCYl5rCPKAu5QQ,4381,14
4CZgYCNKNXkAQsp0J4sXQg,2934,6
z8M7HhAuejQUXR1w6XsFGQ,1693,38
MMVBXz67avDeSOOAc9GC5A,2522,12
PjEN4nJN3sIslHrk1hZ4bQ,1460,9
75WvnCxH1FA270aKoSVkXw,1605,1
JZRmxL6ioEugaZQvZRGVAQ,1080,5
2FekzK3OkRa284yZ4QVE_A,1200,2
0e3G186dmDXWn2CorDyfXg,1901,8
MeKPL6ORw10kDw0c1BFW1Q,1185,3
FgDAjN6QiKnMAPQZ_3TlQw,690,26
mAGnos0z2AST39T31q8gXA,2730,40
KVD2tbuGzpNjOo-rL1ENsA,2285,7
Xr82O_TkwuVW4JK7tklo6A,3096,11
M-7nUa_vzkOMLa535H-QiQ,2144,68
5zgYSnll6_hfdL7MDbAU0g,2941,10
4lhUZaSujlgfJx72iYrZyQ,1798,15
K61cA38x90w-Iz-bFXZc1Q,3041,13
7meOtluxNUYsjTBM2SmnQQ,1806,6
Dt9KDwxN82K-AArpt2Vefw,3427,7
4-uTlxqEUy080nyU70kLEg,1235,1
QtVBhEO5gpiF9N05ZkHjwA,987,7
gAV8BodYSkmx7fYu4-evjw,1293,5
NODl6R-g4zqOInpmBRNB6w,3055,2
EdkFTXHUgrd1TC2wKDT7Sw,1223,3
uMKg-aQYJYKhOyoYR6D4bg,1314,14
HRpLgZzQxxuBR2z01p8WOQ,2341,2
DvTjaBziZCXy6gXWNjIYZQ,1285,11
j1K-vF4a_DOMBugIxyPTtA,2154,7
wNevOSsPviErxmOk2vlpug,3391,3
JTCi5azP1PdUkTOVW1LomQ,2533,14
uQsBAgXGICkQ3UQ3QsX5lg,1685,9
1M9hXsPxLmKYrcL149s1_A,2696,7
enpPILc6aAy6kK5L5b4JYQ,2053,22
HPj0bPh82o5zAanEcAcXLA,2341,141
_LJXgYfAiGaqexF-o-f3Pw,968,2
3p-KqvfZXoCWrgEpmIFFfw,1416,5
n_wF8KXDpvHkKr4ocGhnbg,1993,15
PX38UScgIDjAZV0i5eEBdg,1669,1
o-eBoxNdo-AAaPTcOprs5w,2558,1
ZNFNp3wL4Sj_KR76xf5PaQ,2168,5
iuGzSyMGmu85Zlc1eTyQ5A,1230,1
DcuGWffrzbSDNg34kJjnkw,3971,186
k8dq8R-QnfX9ZEURBPDgtQ,1046,3
wPEqxgToMDxzxHP5XUeZRg,3613,20
Z2iiuhNaRCYqw12cPhYNfA,1936,13
GEuNp9B34qRcPq3xJNyNgw,1603,2
fw4OMd8szJHnWuKGrJHYvg,1101,10
YQHuZKkabuIyP6YphtrWjg,1737,3
ig9etujNFk1mYbhcB8yR_A,2227,44
WyAPzXlXz1LLnJmKVoKrYA,3346,27
Sf4hpdCHXiu91JkVSaL-Ug,2243,12
d1ylkcZTfmUIZeMHzyYeEw,1729,23
3WHx8bL_m6O7jI_ZZLm_pA,2552,19
b59iFnnzCt20yxmdh5HDkw,1076,4
8rxPUGWWBUYFpaPLBga24A,2513,193
TK9LkWhha6wZhKvx22cpqw,2248,3
4yA-nTMhhnzKGIPvkNi7vA,2541,68
IDKb3Jwv27xykMmVQ4dBqA,1169,4
VhRhS7fNA_N3FHUlbjLP9w,2655,7
Q4OXQ3kRHigEYiBSNvvfSQ,2196,302
wVpwTZ0ynSgHWn_tgzx2vg,4169,322
pxxOL41lzp6giQZSCJDoZA,3370,45
SL2QVNnGcNRl4W1LfxDZsw,2793,10
Ol9k0aKY-zfZfGetpCrqxQ,1850,4
b3vYHzgRA8pRQE0gc-pBFQ,2796,46
Migj1do3bCJsoWXnNjNuTQ,1396,10
ctskhUDoN6GRPK27HbrB5Q,1934,10
WvFPGy2Sdl5rIdOT9Ru8Yw,3833,10
aFywM-XZAopAIBgITvCaFQ,3365,19
fJJVSyhiwXz-28LMJPi11Q,1399,16
6-oF403vcexWuiNPtnYP_Q,1608,5
ST9NJIEg5u6NQwWlLX__Ww,2758,8
Xg9596QcBfGUET7mPiXqJg,1866,18
gjzKWzc8ZPn5Aylf8TMfTg,2326,102
VTHNbsEN_tmd7_--2Wv6LQ,2803,374
fGlQaAVkRHx231VKe9E4JA,4746,46
bPovQvkXVBpEsACuDRVf8Q,1212,1
